code,cpv_label,level
39711440,Réchauds,8
39711500,Ouvre-boîtes,8
39712100,Tondeuses à cheveux,8
39712200,Appareils de coiffure,8
39712210,Sèche-cheveux,8
39712300,Sèche-mains,8
39713100,Lave-vaisselle,8
39713200,Lave-linge et sèche-linge,8
39713210,Lave-linge et sèche-linge combinés,8
39713211,Unité de séchage et de pressage,8
39713300,Compacteurs d'ordures ménagères,8
39713400,Machines d'entretien des sols,8
39713410,Machines de nettoyage des sols,8
39713420,Cireuses,8
39713430,Aspirateurs,8
39713431,Accessoires pour aspirateurs,8
39713500,Fers à repasser électriques,8
39713510,Fers à vapeur,8
39714100,Aérateurs,8
39714110,Ventilateurs d'aspiration,8
39715100,Distributeurs électriques d'eau chaude ou chauffe-eau à accumulation et thermoplongeurs,8
39715200,Équipement de chauffage,8
39715210,Matériel de chauffage central,8
39715220,Résistances de chauffage électrique,8
39715230,Appareils électriques de chauffage au sol,8
39715240,Appareils électriques de chauffage des locaux,8
39715300,Équipement de plomberie,8
39717100,Ventilateurs,8
39717200,Appareils de conditionnement d'air,8
39721100,Appareils ménagers de cuisson,8
39721200,Réfrigérateurs à gaz,8
39721300,Réchauffeurs d'air ou distributeurs d'air chaud non électriques,8
39721310,Réchauffeurs d'air,8
39721320,Déshydrateurs d'air,8
39721321,Séchoirs à air comprimé,8
39721400,Chauffe-eau instantanés ou à accumulation non électriques,8
39721410,Appareils à gaz,8
39721411,Radiateurs à gaz,8
39722100,Pièces pour poêles,8
39722200,Pièces pour cuisinières,8
39722300,Pièces pour chauffe-plats,8
39811100,Désodorisants d'intérieur,8
39811110,Appareils distributeurs de désodorisants d'intérieur,8
39811200,Produits d'assainissement de l'air,8
39811300,Désodorisants,8
39812100,Produits d'entretien des sols,8
39812200,Produits d'entretien des chaussures,8
39812300,Cires à encaustiquer,8
39812400,Sciures de balayage,8
39812500,Agents d'étanchéité,8
39831100,Dispersants,8
39831200,Détergents,8
39831210,Détergents pour lave-vaisselle,8
39831220,Agents dégraissants,8
39831230,Digesteurs de graisses,8
39831240,Agents nettoyants,8
39831250,Solutions de rinçage,8
39831300,Produits nettoyants pour sols,8
39831400,Produits nettoyants pour écrans,8
39831500,Produits nettoyants pour automobiles,8
39831600,Produits nettoyants pour les toilettes,8
39831700,Distributeur de savon automatique,8
39832100,Poudre pour lave-vaisselle,8
42111100,Moteurs hors-bord pour propulsion navale,8
42112100,Turbines à vapeur d'eau,8
42112200,Turbines hydrauliques,8
42112210,Roues hydrauliques,8
42112300,Turbines à gaz,8
42112400,Équipements de turbines,8
42112410,Instruments pour turbines,8
42113100,Pièces pour turbines à vapeur d'eau,8
42113110,Plaques d'assise,8
42113120,Caissons,8
42113130,Systèmes de refroidissement à air avec condensateurs,8
42113150,Systèmes à huile lubrifiante,8
42113160,Séparateurs d'humidité,8
42113161,Déshumidificateurs,8
42113170,Dispositifs rotatifs,8
42113171,Rotors,8
42113172,Lames,8
42113190,Vireurs,8
42113200,Pièces pour turbines hydrauliques,8
42113300,Pièces pour turbines à gaz,8
42113310,Systèmes d'admission d'air,8
42113320,Module d'injection à gaz,8
42113390,Systèmes à gaz combustibles,8
42113400,Pièces pour roues hydrauliques,8
42121100,Cylindres hydrauliques ou pneumatiques,8
42121200,Moteurs hydrauliques (véhicules),8
42121300,Moteurs pneumatiques (véhicules),8
42121400,Moteurs hydrauliques (puissance motrice),8
42121500,Moteurs pneumatiques (puissance motrice),8
42122100,Pompes à liquides,8
42122110,Pompes pour la lutte contre l'incendie,8
42122120,Dispositifs de ravitaillement d'hélicoptères,8
42122130,Pompes à eau,8
42122160,Pompes de refroidissement,8
42122161,Pompes à eau de refroidissement,8
42122170,Pompes à huile,8
42122180,Pompes à essence,8
42122190,Pompes à béton,8
42122200,Pompes à mouvement rectiligne alternatif pour liquides,8
42122210,Groupes hydrauliques,8
42122220,Pompes à eaux d'égouts,8
42122230,Pompes de dosage,8
42122300,Surpresseurs à liquides,8
42122400,Pompes centrifuges et élévateurs à liquides,8
42122410,Pompes à usage médical,8
42122411,Pompes à usage nutritionnel,8
42122419,Pompes pour perfusion,8
42122420,Élévateurs à liquides,8
42122430,Pompes centrifuges,8
42122440,Pompes rotatives,8
42122450,Pompes à vide,8
42122460,Pompes à air,8
42122480,Pompes à roue,8
42122500,Pompes de laboratoire et accessoires,8
42122510,Pompes péristaltiques,8
42123100,Compresseurs à gaz,8
42123200,Compresseurs rotatifs,8
42123300,Compresseurs pour équipements frigorifiques,8
42123400,Compresseurs d'air,8
42123410,Compresseurs d'air portés,8
42123500,Turbocompresseurs,8
42123600,Compresseurs à mouvement rectiligne alternatif,8
42123610,Dispositif à air comprimé,8
42123700,Compresseurs centrifuges,8
42123800,Compresseurs pour aviation civile,8
42124100,Pièces pour machines ou moteurs,8
42124130,Pièces pour machines pneumatiques,8
42124150,Pièces pour machines ou moteurs hydrauliques,8
42124170,Pièces pour moteurs à réaction,8
42124200,Pièces pour pompes ou élévateurs à liquides,8
42124210,"Pièces pour pompes à essence, pompes à main et pompes à béton",8
42124211,Pièces pour pompes à essence,8
42124212,Pièces pour pompes à main,8
42124213,Pièces pour pompes à béton,8
42124220,Pièces pour pompes à mouvement rectiligne alternatif,8
42124221,Pièces pour groupes hydrauliques,8
42124222,Pièces pour pompes de dosage,8
42124230,Pièces pour pompes à mouvement rectiligne rotatif,8
42124290,Pièces pour pompes centrifuges,8
42124300,"Pièces pour pompes à air ou à vide, compresseurs d'air ou à gaz",8
42124310,Pièces pour pompes à air,8
42124320,Pièces pour pompes à vide,8
42124330,Pièces pour compresseurs d'air,8
42124340,Pièces pour compresseurs à gaz,8
42131100,Vannes définies selon leur fonction,8
42131110,Vannes pour radiateurs de chauffage central,8
42131120,Robinets-vannes,8
42131130,Régulateurs de température,8
42131140,"Soupapes de détente, de régulation, de retenue ou de sûreté",8
42131141,Soupapes de détente,8
42131142,Soupapes de régulation,8
42131143,Vannes de maîtrise des crues,8
42131144,Vannes de commande de processus,8
42131145,Soupapes de retenue,8
42131146,Clapets de non-retour,8
42131147,Soupapes de sécurité,8
42131148,Soupapes d'arrêt,8
42131150,Vannes de colonnes montantes,8
42131160,Hydrants,8
42131170,Robinets de bouteilles de gaz,8
42131200,Vannes définies selon leur fabrication,8
42131210,Vannes à pâte,8
42131220,Vannes de conduites forcées,8
42131230,Robinets à vanne,8
42131240,Robinets à soupape,8
42131250,Vannes à pointeau,8
42131260,Robinets à tournant sphérique,8
42131270,Robinets à boisseau,8
42131280,Robinets à papillon,8
42131290,Robinets à membrane,8
42131291,Tiroirs de distribution,8
42131292,Soupapes à clapet,8
42131300,Arbres de Noël et autres assemblages de vannes,8
42131310,Arbres de Noël de forage,8
42131320,Manifolds de duses,8
42131390,Assemblages de vannes,8
42131400,Robinets ou vannes pour installations sanitaires,8
42132100,Commandes de soupapes,8
42132110,Commandes de soupapes électriques,8
42132120,Commandes de soupapes hydrauliques,8
42132130,Commandes de soupapes pneumatiques,8
42132200,Pièces pour robinets,8
42132300,Pièces pour vannes,8
42141100,"Arbres de transmission, arbres à cames et vilebrequins",8
42141110,Arbres de transmission,8
42141120,Arbres à cames,8
42141130,Vilebrequins,8
42141200,Boîtes de roulements,8
42141300,Engrenages,8
42141400,Volants et poulies,8
42141410,Treuils,8
42141500,Embrayages,8
42141600,Palans,8
42141700,Accouplements d'arbres,8
42141800,Joints cardan,8
42142100,Pièces pour éléments d'engrenage,8
42142200,Pièces pour éléments d'entraînement,8
42152100,Systèmes de refroidissement du réacteur,8
42152200,Pièces détachées de cuves de réacteurs nucléaires,8
42211100,Écrémeuses centrifuges,8
42214100,Fours de cuisson,8
42214110,Grils,8
42214200,Séchoirs pour produits agricoles,8
42215100,Machines à couper les aliments,8
42215110,Machines à trancher le pain,8
42215120,Machines à trancher le lard,8
42215200,Machines de traitement des aliments,8
42215300,Machines pour la fabrication des pâtes alimentaires,8
42221100,Pièces pour machines de laiterie,8
42221110,Pièces pour trayeuses,8
42412100,Machines d'extraction et treuils à usage souterrain,8
42412110,Machines d'extraction,8
42412120,Treuils à usage souterrain,8
42412200,Cabestans,8
42413100,Systèmes de levage intégrés,8
42413200,Vérins hydrauliques,8
42413300,Vérins pneumatiques,8
42413400,Vérins mécaniques,8
42413500,Appareils de levage pour véhicules,8
42414100,Grues,8
42414110,Grues portuaires,8
42414120,Grues de quai,8
42414130,Grues empileuses,8
42414140,Grues à conteneurs,8
42414150,Grues à tour,8
42414200,Ponts roulants,8
42414210,Grue roulante,8
42414220,Portique roulant,8
42414300,Portiques de levage,8
42414310,Portiques mobiles,8
42414320,Grues sur portique,8
42414400,Grues montées sur véhicule,8
42414410,Grues pour camions,8
42414500,Ponts-grues,8
42415100,Chariots élévateurs,8
42415110,Chariot élévateurs,8
42415200,Chariots de manutention,8
42415210,Chariots équipés de matériel de manutention,8
42415300,Tracteurs à plate-forme utilisés dans les gares,8
42415310,Engins de transport indépendants,8
42415320,Équipement pour véhicules de secours,8
42416100,Ascenseurs,8
42416110,Dispositifs de levage pour baignoire,8
42416120,Monte-charges,8
42416130,Dispositifs mécaniques de levage,8
42416200,Skips,8
42416210,Dispositifs de levage de bennes,8
42416300,Dispositifs de levage,8
42416400,Escaliers mécaniques,8
42416500,Trottoirs roulants,8
42417100,Élévateurs ou convoyeurs pneumatiques,8
42417200,Convoyeurs,8
42417210,Élévateurs ou transporteurs à godets à action continue,8
42417220,Élévateurs ou transporteurs à courroie à action continue,8
42417230,Convoyeurs blindés de taille pour mines,8
42417300,Équipement pour transporteur,8
42417310,Bandes convoyeuses,8
42418100,Pousse-wagons et chariots-transbordeurs de mine,8
42418200,Monorails ou remonte-pentes,8
42418210,Monorail suspendu,8
42418220,Télésièges,8
42418290,Remonte-pentes,8
42418300,Matériel d'enlèvement de torchères,8
42418400,Carrousels de stockage et de recherche,8
42418500,Équipement mécanique de manutention,8
42418900,Machines de chargement ou de manutention,8
42418910,Matériel de chargement,8
42418920,Matériel de déchargement,8
42418930,Chariots à prise latérale,8
42418940,Matériel de manutention de conteneurs,8
42419100,Pièces pour grues,8
42419200,Pièces pour chariots de manutention,8
42419500,"Pièces pour ascenseurs, skips ou escaliers mécaniques",8
42419510,Pièces pour ascenseurs,8
42419520,Pièces pour skips,8
42419530,Pièces pour escaliers mécaniques,8
42419540,Pièces pour trottoirs roulants,8
42419800,Pièces pour transporteurs,8
42419810,Pièces pour convoyeurs à bande,8
42419890,Pièces pour convoyeurs à godets,8
42419900,Pièces pour machines d'extraction et autre matériel de levage ou de manutention,8
42511100,Échangeurs de chaleur,8
42511110,Pompes à chaleur,8
42511200,Appareils de liquéfaction de l'air ou d'autres gaz,8
42512100,Machines de climatisation de type fenêtre,8
42512200,Machines de climatisation de type mural,8
42512300,Unités de climatisation,8
42512400,Appareils de climatisation pour véhicules,8
42512500,Pièces pour machines de climatisation,8
42512510,Registres,8
42512520,Volets d'aération,8
42513100,Matériel de congélation,8
42513200,Matériel de réfrigération,8
42513210,Présentoirs frigorifiques,8
42513220,Comptoirs frigorifiques,8
42513290,Matériel industriel de réfrigération,8
42514200,Épurateurs électrostatiques d'air et de gaz,8
42514300,Appareils de filtration,8
42514310,Filtres à air,8
42514320,Filtres à gaz,8
42522100,Pièces pour ventilateurs,8
42612100,Centre d'usinage à broche horizontale,8
42612200,Centre d'usinage à broche verticale,8
42621100,Tour CNC,8
42636100,Presses hydrauliques,8
42637100,Machines-outils à percer les métaux,8
42637200,Machines-outils à aléser les métaux,8
42637300,Machines-outils à fraiser les métaux,8
42641100,Machines-outils pour le travail de la pierre,8
42641200,Machines-outils pour le travail de la céramique,8
42641300,Machines-outils pour le travail du béton,8
42641400,Machines-outils pour le travail du verre,8
42642100,Machines-outils pour le travail du bois,8
42642200,Machines-outils pour le travail de l'os,8
42642300,Machines-outils pour le travail du liège,8
42642400,Machines-outils pour le travail du caoutchouc dur,8
42642500,Machines-outils pour le travail du plastique dur,8
42661100,Matériel de brasage tendre,8
42661200,Matériel de brasage fort,8
42662100,Matériel de soudage électrique,8
42662200,Matériel de soudage non électrique,8
42664100,Matériel de fusion pour plastique,8
42671100,Porte-outils de laboratoire,8
42671110,Porte-éprouvettes pour bains,8
42675100,Pièces pour scies articulées,8
42716100,Installation de lavage,8
42716110,Matériel de lavage,8
42716120,Machines à laver,8
42716130,Machines de nettoyage à sec,8
42716200,Sèche-linge,8
42717100,Matériel de pliage du linge,8
42718100,Machines à repasser,8
42718200,Presses à repasser,8
42912100,Machines et appareils de filtration de liquides,8
42912110,Appareils de filtration des boues de forage,8
42912120,Hydrocyclones,8
42912130,Appareils de filtration ou de purification de boissons,8
42912300,Machines et appareils de filtration ou de purification de l'eau,8
42912310,Appareils de filtration de l'eau,8
42912320,Appareils de désaération,8
42912330,Appareils de purification de l'eau,8
42912340,Appareils de dessalement,8
42912350,Matériel pour installation de filtration,8
42913300,Filtres à huile,8
42913400,Filtres à essence,8
42913500,Filtres à aspiration d'air,8
42921100,Machines de nettoyage ou de séchage de bouteilles ou autres récipients,8
42921200,"Machines de remplissage ou de fermeture de bouteilles, de boîtes ou autres récipients",8
42921300,Machines d'emballage ou de conditionnement,8
42921310,Machines de cerclage,8
42921320,Machines d'emballage,8
42921330,Machines de conditionnement,8
42923100,Machines de pesage,8
42923110,Balances,8
42923200,Bascules,8
42923210,Balances de magasin,8
42923220,Bascules continues,8
42923230,Balances de vérification,8
42924200,Machines à jet de vapeur ou de sable,8
42924300,Matériel de pulvérisation,8
42924310,Pistolets marqueurs,8
42924700,"Appareils mécaniques de projection, de dispersion ou de pulvérisation",8
42924710,Appareils de dispersion de gaz,8
42924720,Matériel de décontamination,8
42924730,Appareils de nettoyage à eau sous pression,8
42924740,Appareils de nettoyage à haute pression,8
42924790,Appareils de désodorisation,8
42931100,Centrifugeuse de laboratoire et accessoires,8
42931110,Centrifugeuses fixées au plancher,8
42931120,Centrifugeuses de table,8
42931130,Réducteurs pour centrifugeuses,8
42931140,Équipement rotatif pour centrifugeuses,8
42932100,Machines à laminer,8
42933100,Distributeurs automatiques d'articles d'hygiène,8
42933200,Distributeurs automatiques de timbres,8
42933300,Distributeurs automatiques de produits,8
42942200,Étuves à vide,8
42943100,Bobines de réfrigération,8
42943200,Bains ultrasoniques,8
42943210,Thermostats à immersion,8
42943300,Refroidisseurs à immersion,8
42943400,Circulateurs réfrigérés et circulateurs réfrigérés/chauffants,8
42943500,Refroidisseurs/recycleurs,8
42943600,Circulateurs à haute température,8
42943700,Circulateurs chauffants,8
42943710,Couvercles de bains,8
42961100,Système de contrôle des accès,8
42961200,Système Scada ou équivalent,8
42961300,Système de localisation de véhicules,8
42961400,Système d'expédition,8
42962100,Système d'impression sur feuille,8
42962200,Presse à imprimer,8
42962300,Postes de travail graphique,8
42962400,Hectographes,8
42962500,Machines à graver,8
42965100,Système de gestion d'entrepôt,8
42965110,Système de dépôt,8
42967100,Unité de commande à distance numérique,8
42968100,Distributeurs de boissons,8
42968200,Distributeurs d'articles d'hygiène,8
42968300,Dérouleurs de papier hygiénique,8
42991100,Machines à relier,8
42991110,Machines à brocher,8
42991200,Machines à imprimer,8
42991210,Machines d'impression offset,8
42991220,Machines de composition,8
42991230,Imprimantes de tickets,8
42991300,Système de photocomposition,8
42991400,"Séchoirs pour bois, pâte à papier, papier ou carton",8
42991500,Pièces pour machines à imprimer ou à relier,8
42992100,Cage de Faraday,8
42992200,Chambre anéchoïde,8
42992300,Absorbant électromagnétique,8
42993100,Chlorateurs,8
42993200,Installation de dosage,8
42994100,Machines pour la fabrication de fenêtres et encadrements en plastique,8
42994200,Machines pour le travail du plastique,8
42994220,Accessoires pour le contrecollage,8
42994230,Contrecolleuses,8
42995100,Tunnel de lavage,8
42995200,Machines à nettoyer les plages,8
42996100,Dilacérateurs,8
42996110,Dilacérateurs pour le traitement des eaux usées,8
42996200,Presses à eaux usées,8
42996300,Racloirs,8
42996400,Mélangeurs,8
42996500,Filtres à eaux usées,8
42996600,Matériel d'oxygénation,8
42996700,Précipitateurs,8
42996800,Lits de sédimentation,8
42996900,Équipement de traitement des boues,8
42997100,Machines d'inspection de la surface intérieure de pipelines,8
42997200,Machines de nettoyage de la surface intérieure de pipelines,8
42997300,Robots industriels,8
42998100,Système de récupération de palettes,8
42999100,Aspirateurs à usage non ménager,8
42999200,Cireuses à usage non ménager,8
42999300,Pièces pour aspirateurs à usage non ménager,8
42999400,Pièces pour cireuses à usage non ménager,8
43121100,Outils d'exploitation des têtes de puits,8
43121200,Connecteurs de colonnes montantes,8
43121300,Matériel d'achèvement de puits,8
43121400,Matériel d'intervention sur puits,8
43121500,Matériel d'essais de puits,8
43121600,Appareils pour bloc obturateur de puits (BOP),8
43124100,Taupes,8
43124900,Matériel de forage de roches,8
43131100,Matériel offshore,8
43131200,Unité de forage offshore,8
43132100,Machines de forage,8
43132200,Tour de forage,8
43132300,Foreuses,8
43132400,Matériel de tubage,8
43132500,Dispositifs de suspension pour colonne de tubage perdue,8
43133100,Unités sur patins,8
43133200,Modules montés sur patins,8
43134100,Pompes submersibles,8
43135100,Systèmes de contrôle sous-marin,8
43261100,Chouleurs mécaniques,8
43262100,Excavateurs mécaniques,8
43312100,Engins de nivelage,8
43312200,Épandeuses de gravillons,8
43312300,Machines de pavage,8
43312400,Rouleaux pour routes,8
43312500,Rouleaux mécaniques,8
43313100,Chasse-neige,8
43313200,Balayeuses soufflantes,8
43324100,Équipement de piscine,8
43325100,Matériel d'entretien de terrains,8
43328100,Matériel hydraulique,8
43413100,Mélangeuses de ciment,8
43414100,Pulvérisateurs de charbon,8
43611100,Bouchons de support,8
43611200,Trépans industriels,8
43611300,Pivots de forage,8
43611400,Foreurs en fer,8
43611500,Tables rotatives,8
43611600,Supports de conduites de boues,8
43611700,Équipement de raccordement,8
43612100,Suspensions de cuvelage,8
43612200,Équipements de suspension pour colonne de tubage perdue,8
43612300,Tensionneurs de riser de production,8
43612400,Têtes de puits,8
43612500,Équipement de raccordement de riser de production,8
43612600,Système de commande de tête de puits,8
43612700,Équipement pour têtes de puits,8
43612800,Systèmes de levage d'appareils de forage,8
43613100,Pièces pour haveuses à charbon,8
43613200,Pièces pour haveuses à roche,8
44111100,Briques,8
44111200,Ciment,8
44111210,Ciment de forage,8
44111300,Céramique,8
44111400,Peintures et revêtements muraux,8
44111500,Isolants et pièces isolantes,8
44111510,Isolants,8
44111511,Isolants éléctriques,8
44111520,Matériaux d'isolation thermique,8
44111530,Pièces isolantes électriques,8
44111540,Verre isolant,8
44111600,Blocs de pavage,8
44111700,Carreaux,8
44111800,Mortier (construction),8
44111900,Dalles en céramique,8
44112100,Abris,8
44112110,Éléments d'abris,8
44112120,Sections profilées,8
44112200,Revêtements de sol,8
44112210,Revêtements de sol rigides,8
44112220,Faux planchers,8
44112230,Linoléum,8
44112240,Parquet,8
44112300,Cloisons,8
44112310,Murs de cloisonnement,8
44112400,Toit,8
44112410,Charpentes de toit,8
44112420,Soutènements de toit,8
44112430,Fermes de toit,8
44112500,Matériaux pour toiture,8
44112510,Bardeaux,8
44112600,Isolation acoustique,8
44112700,Solives,8
44113100,Matériaux de pavage,8
44113120,Dalles de pavage,8
44113130,Pierres de pavage,8
44113140,Cailloux pour l'empierrement des routes,8
44113200,Dalles,8
44113300,Matériaux enrobés,8
44113310,Matériaux routiers enrobés,8
44113320,Enrobés routiers,8
44113330,Produits d'enrobage,8
44113500,Perles de verre,8
44113600,Bitume et asphalte,8
44113610,Bitume,8
44113620,Asphalte,8
44113700,Matériaux de réparation routière,8
44113800,Matériaux de surfaçage routier,8
44113810,Enduit superficiel,8
44113900,Matériaux d'entretien routier,8
44113910,Matériaux d'entretien routier hivernal,8
44114100,Béton prêt à l'emploi,8
44114200,Produits en béton,8
44114210,Pieux en béton,8
44114220,Conduites et raccords en béton,8
44114250,Dalles en béton,8
44115100,Conduits,8
44115200,Matériel de plomberie et de chauffage,8
44115210,Matériel de plomberie,8
44115220,Matériel de chauffage,8
44115310,Volets roulants,8
44115400,Claires-voies,8
44115500,Systèmes de pulvérisation d'eau,8
44115600,Monte-personnes d'escalier,8
44115700,Stores d'extérieur,8
44115710,Auvents,8
44115800,Aménagements intérieurs de bâtiment,8
44115810,Rails pour rideaux et tentures,8
44115811,Rails pour rideaux,8
44115900,Dispositifs de protection contre le soleil,8
44141100,Canalisation électrique,8
44161100,Gazoducs,8
44161110,Réseaux de distribution de gaz,8
44161200,Canalisations d'eau,8
44161400,Pipelines subaquatiques,8
44161410,Pipelines sous-marins,8
44161500,Conduites à haute pression,8
44161600,Conduites à basse pression,8
44161700,Râcleurs de conduites,8
44161710,Dispositifs de lancement de râcleurs,8
44161720,Dispositifs de réception de râcleurs,8
44161730,Sas pour râcleurs,8
44162100,Accessoires de tuyauterie,8
44162200,Conduites de distribution,8
44162300,Conduites de déversement,8
44162400,Trous d'homme en grès vitrifié,8
44162500,Conduites d'eau potable,8
44163100,Conduites,8
44163110,Tuyaux d'assèchement,8
44163111,Tuyaux de drainage,8
44163112,Système de drainage,8
44163120,Conduites de chauffage à distance,8
44163121,Conduites de chauffage,8
44163130,Canalisations d'égouts,8
44163140,Conduites à vapeur et à eau,8
44163150,Conduites basse pression,8
44163160,Conduites de distribution et accessoires,8
44163200,Raccords de tuyauterie,8
44163210,Colliers de serrage pour tuyaux,8
44163230,Raccords pour tuyaux,8
44163240,Joints de tuyauterie,8
44163241,Joints isolants,8
44164100,Gainage,8
44164200,Tubage,8
44164300,Matériel tubulaire,8
44164310,Tubes et raccords,8
44165100,Tuyaux,8
44165110,Tuyaux de forage,8
44165200,Conduites ascendantes,8
44165210,Conduites ascendantes souples,8
44165300,Manchons,8
44167100,Raccords,8
44167110,Brides,8
44167111,Adaptateurs de brides,8
44167200,Brides et colliers de réparation,8
44167300,"Coudes, pièces en T et accessoires de tuyauterie",8
44167400,Coudes,8
44191100,Contreplaqué,8
44191200,Bois stratifié,8
44191300,Panneaux de particules,8
44191400,Panneaux de fibres,8
44191500,Bois densifié,8
44191600,Panneaux de parquet,8
44192100,Mousse de PVC,8
44192200,Clous,8
44211100,Bâtiments modulaires préfabriqués,8
44211110,Cabines,8
44211200,Cellules,8
44211300,Hôpital de campagne,8
44211400,Cuisines de campagne,8
44211500,Serres,8
44212100,Pont,8
44212110,Sections de pont,8
44212120,Structures de pont,8
44212200,"Tours, mâts en treillis, derricks et pylônes",8
44212210,Derricks,8
44212211,Mâts de forage,8
44212212,Mâts de forage statiques,8
44212220,"Pylônes, poteaux et piquets",8
44212221,Pylônes,8
44212222,Pylônes pour lignes électriques,8
44212223,Socles pour pylônes,8
44212224,Poteaux pour lignes électriques aériennes,8
44212225,Poteaux,8
44212226,Poteaux électriques,8
44212227,Piquets,8
44212230,Tours en métal,8
44212233,Châteaux d'eau,8
44212240,Poutres,8
44212250,Mâts,8
44212260,Pylônes de radio ou de télévision,8
44212261,Pylônes de radio,8
44212262,Pylônes de télévision,8
44212263,Mâts en treillis,8
44212300,Structures et pièces,8
44212310,Échafaudages,8
44212311,Contre-fiches cintrées,8
44212312,Trépieds cintrés,8
44212313,Supports,8
44212314,Brides d'attache pour tuyaux,8
44212315,Équipement pour échafaudages,8
44212316,Colliers de serrage cintrés,8
44212317,Structures d'échafaudage,8
44212318,Supports pour tuyauterie,8
44212320,Structures diverses,8
44212321,Abris d'autobus,8
44212322,Cabines téléphoniques,8
44212329,Écrans de sécurité,8
44212380,Pièces structurelles,8
44212381,Revêtement métallique,8
44212382,Vannes,8
44212383,Portes d'écluse,8
44212390,Écluses de vidange,8
44212391,Portes d'écluse de vidange,8
44212400,Palplanches,8
44212410,Rideaux de palplanches,8
44212500,Angles et sections,8
44212510,Angles,8
44212520,Sections,8
44221100,Fenêtres,8
44221110,Encadrements de fenêtres,8
44221111,Double vitrage,8
44221120,Portes-fenêtres,8
44221200,Portes,8
44221210,Panneaux de portes,8
44221211,Encadrements de portes,8
44221212,Portes moustiquaires,8
44221213,Seuils de porte,8
44221220,Portes coupe-feu,8
44221230,Portes coulissantes,8
44221240,Portes de garage,8
44221300,Portails,8
44221310,Portails d'entrée,8
44221400,Volets,8
44221500,Seuils,8
44312300,Fil de fer barbelé,8
44313100,Clôture en treillis métallique,8
44313200,Toile métallique,8
44315100,Accessoires de soudage,8
44315200,Matériaux de soudage,8
44315300,Matériaux de brasage tendre ou de brasage fort,8
44315310,Matériaux de brasage tendre,8
44315320,Matériaux de brasage fort,8
44316100,Enclumes,8
44316200,Forge portative,8
44316300,Grilles,8
44316400,Articles de quincaillerie,8
44316500,Serrurerie,8
44316510,Ferronnerie,8
44322100,Conduites de câble,8
44322200,Raccords de câbles,8
44322300,Gaines de câble,8
44322400,Attaches pour câble,8
44411100,Robinets,8
44411200,Baignoires,8
44411300,Lavabos,8
44411400,Receveurs de douche,8
44411600,Bidets,8
44411700,"Lunettes, abattants, cuvettes et réservoirs de chasse d'eau de WC",8
44411710,Sièges de WC,8
44411720,Abattants de WC,8
44411740,Cuvettes de WC,8
44411750,Réservoirs de chasse d'eau,8
44411800,Urinoirs,8
44421300,Coffres-forts,8
44421500,Portes blindées ou armées,8
44421600,Coffres de valeurs,8
44421700,Consignes et coffres,8
44421710,Consignes,8
44421720,Coffres,8
44421721,Coffres à valeurs,8
44421722,Coffrets de sécurité,8
44421780,Coffres à documents,8
44421790,Caisses pour argent liquide,8
44423100,Cloches,8
44423200,Échelles,8
44423220,Escaliers pliants,8
44423230,Escabeaux,8
44423300,Équipement de manutention de marchandises,8
44423330,Plates-formes de manutention de marchandises,8
44423340,Accessoires en câble pour la manutention de marchandises,8
44423400,Panneaux de signalisation et articles connexes,8
44423450,Plaques indicatrices,8
44423460,Plaques d'adresse,8
44423700,Éléments de trous d'homme,8
44423710,Couvercles de bouches d'incendie,8
44423720,Boîtes de délimitation,8
44423730,Cadres de trous d'homme,8
44423740,Couvercles de trous d'homme,8
44423750,Plaques d'égouts,8
44423760,Couvercles d'accès,8
44423790,Barreaux d'échelle en fer pour trous d'homme,8
44423800,Poinçons en métal,8
44423810,Timbres en caoutchouc,8
44423850,Formes,8
44423900,Anodes sacrifiées,8
44424100,Coffrets-compteurs,8
44424200,Ruban adhésif,8
44424300,Bande réfléchissante,8
44425100,Anneaux élastiques,8
44425110,Anneaux de renfort autoadhésifs,8
44425200,Joints en caoutchouc,8
44425300,Bracelets en caoutchouc,8
44425400,Masses de scellement,8
44425500,Baguettes en plastique,8
44461100,Étançons miniers,8
44481100,Échelles d'incendie,8
44482100,Tuyaux d'incendie,8
44482200,Bouches d'incendie,8
44511100,Bêches et pelles,8
44511110,Bêches,8
44511120,Pelles,8
44511200,Fourches de jardinage,8
44511300,"Pioches, pics, houes, râteaux et râteaux de plage",8
44511310,Pioches,8
44511320,Pics,8
44511330,Houes,8
44511340,Râteaux,8
44511341,Râteaux de plage,8
44511400,Haches,8
44511500,Scies à main,8
44511510,Lames de scies à main,8
44512100,Burins,8
44512200,Pinces,8
44512210,Pinces à sertir,8
44512300,Marteaux,8
44512400,Mâchoires pour fil métallique,8
44512500,Clés de serrage,8
44512600,Outils pour travaux routiers,8
44512610,Pointes à poinçonner le revêtement routier,8
44512700,Limes ou râpes,8
44512800,Tournevis,8
44512900,"Trépans, embouts de tournevis et autres accessoires",8
44512910,Trépans,8
44512920,Embouts de tournevis,8
44512930,Porte-outils,8
44512940,Boîtes à outils,8
44514100,Manches d'outils,8
44514200,Pièces d'outils,8
44521100,Serrures,8
44521110,Serrures de portes,8
44521120,Verrous de sécurité électroniques,8
44521130,Verrous de sécurité renforcés,8
44521140,Serrures pour mobilier,8
44521200,Cadenas et chaînes,8
44521210,Cadenas,8
44522100,Fermoirs,8
44522200,Clés,8
44522300,Pièces pour cadenas,8
44522400,Pièces pour serrures,8
44523100,Charnières,8
